id,department_id,slug,name
2703,38,fumay,Fumay
11414,60,foissac-30,Foissac
26562,95,hourc,Hourc
36178,125,vaudherland,Vaudherland
5285,45,saint-martial-15,Saint-martial
34453,117,bussiere-galant,Bussiere-galant
8174,53,lourdoueix-saint-pierre,Lourdoueix-saint-pierre
17869,78,pierrefiche-48,Pierrefiche
18401,80,huberville,Huberville
26306,94,esterencuby,Esterencuby
22570,88,fertreve,Fertreve
32758,110,fressenneville,Fressenneville
18387,80,hamelin,Hamelin
9226,55,frambouhans,Frambouhans
25135,92,clarques,Clarques
4728,44,etouvy,Etouvy
20318,84,xirocourt,Xirocourt
10402,57,cuverville-27,Cuverville
26985,96,alenya,Alenya
1405,33,saint-desire,Saint-desire
4054,41,coustouge,Coustouge
35230,119,escolives-sainte-camille,Escolives-sainte-camille
21593,86,saint-nicolas-du-tertre,Saint-nicolas-du-tertre
693,32,saint-martin-riviere,Saint-martin-riviere
16884,75,batilly-en-puisaye,Batilly-en-puisaye
4892,44,maisons-14,Maisons
7089,51,gerland,Gerland
9962,57,andelys,Les andelys
5476,45,crandelles,Crandelles
8180,53,lavaufranche,Lavaufranche
27842,98,munster-68,Munster
9078,55,tour-de-scay,La tour-de-scay
24392,91,villers-en-ouche,Villers-en-ouche
5202,44,viessoix,Viessoix
1463,33,abrest,Abrest
17580,77,montaut-47,Montaut
24024,90,pisseleu,Pisseleu
9793,56,aulan,Aulan
6277,47,saint-thomas-de-conac,Saint-thomas-de-conac
13168,64,premian,Premian
11610,61,trebons-sur-la-grasse,Trebons-sur-la-grasse
21605,86,plaudren,Plaudren
19093,81,heiltz-l-eveque,Heiltz-l'eveque
26379,94,orthez,Orthez
23146,89,monchaux-sur-ecaillon,Monchaux-sur-ecaillon
4112,42,capelle-balaguier,La capelle-balaguier
8912,55,peseux-25,Peseux
34672,118,ruppes,Ruppes
21414,86,bieuzy,Bieuzy
2127,37,accons,Accons
986,32,fresnes-en-tardenois,Fresnes-en-tardenois
20271,83,jublains,Jublains
3973,41,servies-en-val,Servies-en-val
210,31,montracol,Montracol
27954,98,sainte-croix-en-plaine,Sainte-croix-en-plaine
14245,67,saint-martin-le-beau,Saint-martin-le-beau
29698,102,commerveil,Commerveil
25367,92,linghem,Linghem
3186,39,orgibet,Orgibet
1507,33,trezelles,Trezelles
9367,55,romain-25,Romain
2013,36,tournefort,Tournefort
30824,106,mesnil-panneville,Mesnil-panneville
13049,63,floudes,Floudes
27521,97,mackenheim,Mackenheim
17466,76,cazillac,Cazillac
34890,118,gelvecourt-et-adompt,Gelvecourt-et-adompt
19054,81,breuvery-sur-coole,Breuvery-sur-coole
32417,110,daours,Daours
20981,85,reville-aux-bois,Reville-aux-bois
3773,41,labastide-d-anjou,Labastide-d'anjou
1187,32,resigny,Resigny
10295,57,alizay,Alizay
14750,68,chirens,Chirens
24563,92,rocquigny-62,Rocquigny
7343,51,athie-21,Athie
35814,121,foret-sainte-croix,La foret-sainte-croix
7271,51,fussey,Fussey
3508,40,epothemont,Epothemont
5215,44,bernieres-le-patry,Bernieres-le-patry
32815,110,assainvillers,Assainvillers
16331,72,vendranges,Vendranges
28100,99,sainte-colombe-69,Sainte-colombe
35460,119,varennes-89,Varennes
14661,68,vasselin,Vasselin
7431,51,montigny-mornay-villeneuve-sur-vingeanne,Montigny-mornay-villeneuve-sur-vingeanne
9203,55,lantenne-vertiere,Lantenne-vertiere
28816,100,vregille,Vregille
34661,118,grandrupt-de-bains,Grandrupt-de-bains
9719,56,beaumont-en-diois,Beaumont-en-diois
16585,73,chaise-dieu,La chaise-dieu
24232,91,bourg-saint-leonard,Le bourg-saint-leonard
26115,94,bunus,Bunus
25695,93,durmignat,Durmignat
23076,89,drincham,Drincham
22660,88,charrin,Charrin
35470,119,massangis,Massangis
14120,67,lussault-sur-loire,Lussault-sur-loire
12827,63,cartelegue,Cartelegue
13436,64,saint-martin-de-londres,Saint-martin-de-londres
2875,38,berliere-08,La berliere
12825,63,marcillac,Marcillac
32278,110,bus-les-artois,Bus-les-artois
27328,97,froeschwiller,Froeschwiller
35723,121,guillerval,Guillerval
5474,45,valuejols,Valuejols
25211,92,teneur,Teneur
33571,113,claviers,Claviers
36814,5137,chiconi,Chiconi
9907,57,bosquentin,Bosquentin
21745,87,pournoy-la-chetive,Pournoy-la-chetive
7408,51,orret,Orret
7710,52,runan,Runan
12053,61,fousseret,Le fousseret
11722,61,montgeard,Montgeard
36632,5129,le-vauclin,Vauclin
32020,109,saint-loup-lamaire,Saint-loup-lamaire
36066,125,marly-la-ville,Marly-la-ville
7083,51,bouze-les-beaune,Bouze-les-beaune
8610,54,saint-agne,Saint-agne
17755,77,bourlens,Bourlens
16918,75,dadonville,Dadonville
14340,68,chapelle-de-surieu,La chapelle-de-surieu
36018,124,ivry-sur-seine,Ivry-sur-seine
28967,101,louhans,Louhans
26455,95,collongues-65,Collongues
1210,32,pouilly-sur-serre,Pouilly-sur-serre
9727,56,arthemonay,Arthemonay
28350,100,filain-70,Filain
33658,113,riboux,Riboux
24050,91,saint-aubin-de-courteraie,Saint-aubin-de-courteraie
11242,60,generac-30,Generac
22434,88,toury-lurcy,Toury-lurcy
34978,118,mirecourt,Mirecourt
4936,44,breviere,La breviere
30663,106,gruchet-saint-simeon,Gruchet-saint-simeon
4538,44,conteville-14,Conteville
22688,88,ourouer,Ourouer
10110,57,duranville,Duranville
25719,93,saint-vincent-63,Saint-vincent
10446,57,villettes-27,Villettes
17595,77,razimet,Razimet
26522,95,arreau,Arreau
3478,40,arconville,Arconville
3380,40,pont-sainte-marie,Pont-sainte-marie
36033,125,neuville-sur-oise,Neuville-sur-oise
2758,38,vireux-wallerand,Vireux-wallerand
20901,85,harville,Harville
3169,39,cos,Cos
9481,56,roche-de-glun,La roche-de-glun
10101,57,val-de-reuil,Val-de-reuil
15983,71,champigny-en-beauce,Champigny-en-beauce
15507,70,candresse,Candresse
20248,83,hardanges,Hardanges
32429,110,beaucamps-le-vieux,Beaucamps-le-vieux
35740,121,ormoy-91,Ormoy
6187,47,asnieres-la-giraud,Asnieres-la-giraud
8840,55,lanans,Lanans
9119,55,verne,Verne
8684,54,montagnac-d-auberoche,Montagnac-d'auberoche
1493,33,terjat,Terjat
33123,111,lugan-81,Lugan
1992,36,escragnolles,Escragnolles
30000,103,landry,Landry
9864,57,goupillieres-27,Goupillieres
27840,98,ranspach,Ranspach
5416,45,chavagnac-15,Chavagnac
951,32,guise,Guise
18116,79,chanzeaux,Chanzeaux
31406,107,fontenailles-77,Fontenailles
10045,57,glisolles,Glisolles
16199,72,croizet-sur-gand,Croizet-sur-gand
23572,90,fresneaux-montchevreuil,Fresneaux-montchevreuil
5482,45,fau,Le fau
21888,87,peltre,Peltre
25797,93,roche-blanche-63,La roche-blanche
33716,113,trigance,Trigance
5662,46,ambleville-16,Ambleville
3915,41,belfort-sur-rebenty,Belfort-sur-rebenty
20119,83,athee-53,Athee
7177,51,saint-julien-21,Saint-julien
1136,32,monnes,Monnes
3451,40,gelannes,Gelannes
32860,110,estreboeuf,Estreboeuf
725,32,vaudesson,Vaudesson
36817,5137,dzaoudzi,Dzaoudzi
4198,42,camjac,Camjac
32355,110,argoules,Argoules
26834,95,barlest,Barlest
3759,41,airoux,Airoux
17701,77,bournel,Bournel
2175,37,saint-fortunat-sur-eyrieux,Saint-fortunat-sur-eyrieux
34914,118,savigny-88,Savigny
33182,111,mouzieys-teulet,Mouzieys-teulet
462,32,bouteille,La bouteille
15834,71,ange,Ange
29621,102,saint-pierre-des-bois,Saint-pierre-des-bois
18688,80,lieusaint-50,Lieusaint
29420,101,roussillon-en-morvan,Roussillon-en-morvan
598,32,ploisy,Ploisy
7256,51,quincy-le-vicomte,Quincy-le-vicomte
24594,92,wierre-au-bois,Wierre-au-bois
31867,108,thoiry-78,Thoiry
31138,106,montigny-76,Montigny
11869,61,bax,Bax
15353,69,lajoux,Lajoux
13273,64,rosis,Rosis
36319,5973,viggianello,Viggianello
22711,89,watten,Watten
20649,84,bremenil,Bremenil
29474,102,brette-les-pins,Brette-les-pins
35148,119,bernouil,Bernouil
21821,87,mondelange,Mondelange
29574,102,dollon,Dollon
11694,61,mailholas,Mailholas
21310,85,paroches,Les paroches
9532,56,motte-de-galaure,La motte-de-galaure
26017,94,espes-undurein,Espes-undurein
24193,91,neuilly-le-bisson,Neuilly-le-bisson
32826,110,millencourt,Millencourt
10061,57,vezillon,Vezillon
30551,106,houssaye-beranger,La houssaye-beranger
20458,84,drouville,Drouville
8259,53,saint-moreil,Saint-moreil
13441,64,saint-jean-de-cuculles,Saint-jean-de-cuculles
6970,51,chazilly,Chazilly
3052,39,genat,Genat
12344,62,sainte-radegonde-32,Sainte-radegonde
34799,118,ambacourt,Ambacourt
36367,5974,pie-d-orezza,Pie-d'orezza
22359,87,falck,Falck
32981,110,ginchy,Ginchy
3554,40,riviere-de-corps,La riviere-de-corps
22522,88,jailly,Jailly
8437,54,bardou,Bardou
33918,115,cheffois,Cheffois
31631,107,coupvray,Coupvray
15747,71,sasnieres,Sasnieres
20945,85,gondrecourt-le-chateau,Gondrecourt-le-chateau
25332,92,mazingarbe,Mazingarbe
31986,109,bretignolles,Bretignolles
4935,44,epaney,Epaney
10639,58,jouy-28,Jouy
35206,119,quenne,Quenne
31428,107,hondevilliers,Hondevilliers
26204,94,carresse-cassaber,Carresse-cassaber
19391,81,berzieux,Berzieux
6496,48,marseilles-les-aubigny,Marseilles-les-aubigny
1108,32,dravegny,Dravegny
34567,117,montrol-senard,Montrol-senard
21608,86,mohon,Mohon
16168,72,gimond,La gimond
28486,100,rosieres-sur-mance,Rosieres-sur-mance
2039,36,bezaudun-les-alpes,Bezaudun-les-alpes
18604,80,lestre,Lestre
36546,5974,canavaggia,Canavaggia
21348,85,roises,Les roises
1727,34,piegut,Piegut
27455,97,oberhausbergen,Oberhausbergen
34047,115,lucs-sur-boulogne,Les lucs-sur-boulogne
13205,64,roqueredonde,Roqueredonde
17773,77,lagupie,Lagupie
26887,95,geu,Geu
359,31,saint-germain-sur-renon,Saint-germain-sur-renon
7396,51,marsannay-la-cote,Marsannay-la-cote
30723,106,bordeaux-saint-clair,Bordeaux-saint-clair
36335,5974,nocario,Nocario
21458,86,buleon,Buleon
1858,35,cluse,La cluse
7171,51,seurre,Seurre
12972,63,sainte-eulalie-33,Sainte-eulalie
15264,69,petit-noir,Petit-noir
20384,84,mont-saint-martin-54,Mont-saint-martin
9846,57,perriers-la-campagne,Perriers-la-campagne
1993,36,pierrefeu,Pierrefeu
6069,47,arces,Arces
22311,87,lhor,Lhor
26756,95,galez,Galez
27191,97,reichsfeld,Reichsfeld
10331,57,beuzeville,Beuzeville
26405,94,simacourbe,Simacourbe
17838,78,saint-laurent-de-muret,Saint-laurent-de-muret
21054,85,baulny,Baulny
7504,51,liernais,Liernais
28176,99,riverie,Riverie
19143,81,merfy,Merfy
27439,97,reichshoffen,Reichshoffen
14238,67,civray-de-touraine,Civray-de-touraine
19324,81,malmy,Malmy
26586,95,banios,Banios
11919,61,mones,Mones
29255,101,chalon-sur-saone,Chalon-sur-saone
28141,99,lancie,Lancie
27819,98,wittenheim,Wittenheim
29974,103,challes-les-eaux,Challes-les-eaux
32220,109,soudan-79,Soudan
43,31,crans-01,Crans
1197,32,longueval-barbonval,Longueval-barbonval
24421,91,courmenil,Courmenil
1532,33,rocles-03,Rocles
9179,55,luxiol,Luxiol
30012,103,lechere,La lechere
29882,103,nances,Nances
11442,60,vestric-et-candiac,Vestric-et-candiac
5214,44,eterville,Eterville
17582,77,saint-antoine-de-ficalba,Saint-antoine-de-ficalba
21124,85,rambluzin-et-benoite-vaux,Rambluzin-et-benoite-vaux
3159,39,montels-09,Montels
4920,44,reculey,Le reculey
21645,86,peaule,Peaule
31575,107,poigny,Poigny
29538,102,yvre-l-eveque,Yvre-l'eveque
26994,96,tresserre,Tresserre
31101,106,fecamp,Fecamp
19882,82,villiers-sur-suize,Villiers-sur-suize
29687,102,bosse-72,La bosse
27676,98,ruederbach,Ruederbach
16793,74,ancenis,Ancenis
5767,46,saint-fort-sur-le-ne,Saint-fort-sur-le-ne
22661,88,arquian,Arquian
27969,98,hirtzfelden,Hirtzfelden
7605,51,gissey-sur-ouche,Gissey-sur-ouche
23161,89,saint-aubin-59,Saint-aubin
13243,64,saint-andre-de-bueges,Saint-andre-de-bueges
36601,5129,l-ajoupa-bouillon,Ajoupa-bouillon
17407,76,maxou,Maxou
2688,38,rumigny-08,Rumigny
35057,118,viviers-les-offroicourt,Viviers-les-offroicourt
327,31,saint-vulbas,Saint-vulbas
8970,55,courtefontaine-25,Courtefontaine
25304,92,campagne-les-hesdin,Campagne-les-hesdin
10477,58,mondonville-saint-jean,Mondonville-saint-jean
22633,88,corvol-d-embernard,Corvol-d'embernard
11104,59,pleyben,Pleyben
10844,58,corancez,Corancez
5972,47,loire-les-marais,Loire-les-marais
12716,63,prechac-33,Prechac
17455,76,teyssieu,Teyssieu
19901,82,ville-en-blaisois,Ville-en-blaisois
10528,58,bouglainval,Bouglainval
5864,46,saint-gourson,Saint-gourson
28345,99,ancy,Ancy
2917,39,lassur,Lassur
14255,67,azay-sur-indre,Azay-sur-indre
24047,91,aubry-le-panthou,Aubry-le-panthou
27879,98,walheim,Walheim
25260,92,courrieres,Courrieres
27492,97,fouchy,Fouchy
4737,44,bissieres,Bissieres
30579,106,assigny-76,Assigny
3385,40,chamoy,Chamoy
20383,84,avricourt-54,Avricourt
14134,67,joue-les-tours,Joue-les-tours
27308,97,marckolsheim,Marckolsheim
18214,79,andreze,Andreze
33294,111,parisot-81,Parisot
13760,65,brie-35,Brie
26160,94,haut-de-bosdarros,Haut-de-bosdarros
1939,36,vence,Vence
15722,70,bascons,Bascons
32202,109,bataille,La bataille
24760,92,andres,Andres
29014,101,creot,Creot
22800,89,obrechies,Obrechies
28092,99,saint-jean-la-bussiere,Saint-jean-la-bussiere
15525,70,sainte-eulalie-en-born,Sainte-eulalie-en-born
32730,110,armancourt-80,Armancourt
16646,74,couffe,Couffe
13422,64,cabrerolles,Cabrerolles
32411,110,peronne-80,Peronne
22255,87,hertzing,Hertzing
2986,39,larnat,Larnat
12634,63,bagas,Bagas
26544,95,artigues-65,Artigues
31577,107,montigny-le-guesdier,Montigny-le-guesdier
32028,109,fontenille-saint-martin-d-entraigues,Fontenille-saint-martin-d'entraigues
30299,104,collonges-sous-saleve,Collonges-sous-saleve
1344,33,saint-prix-03,Saint-prix
29363,101,loisy-71,Loisy
21790,87,goin,Goin
14923,69,charchilla,Charchilla
9175,55,sarrageois,Sarrageois
36399,5974,sant-andrea-di-bozio,Sant'andrea-di-bozio
17650,77,savignac-sur-leyze,Savignac-sur-leyze
9607,56,pradelle,Pradelle
12794,63,landiras,Landiras
25965,94,cheraute,Cheraute
35364,119,voutenay-sur-cure,Voutenay-sur-cure
2132,37,saint-jean-le-centenier,Saint-jean-le-centenier
33867,114,saint-didier-84,Saint-didier
31454,107,jablines,Jablines
30726,106,sainte-agathe-d-aliermont,Sainte-agathe-d'aliermont
14294,67,pouzay,Pouzay
7355,51,griselles-21,Griselles
8513,54,nanteuil-auriac-de-bourzac,Nanteuil-auriac-de-bourzac
33096,111,garric,Le garric
10506,58,montireau,Montireau
36432,5974,aghione,Aghione
10145,57,saint-amand-des-hautes-terres,Saint-amand-des-hautes-terres
25240,92,bellebrune,Bellebrune
6248,47,poursay-garnaud,Poursay-garnaud
30563,106,oissel,Oissel
1216,32,juvincourt-et-damary,Juvincourt-et-damary
19884,82,outremecourt,Outremecourt
18578,80,mesnil-veneron,Le mesnil-veneron
6656,49,turenne,Turenne
8805,54,sourzac,Sourzac
3918,41,peyrens,Peyrens
32991,110,pozieres,Pozieres
22630,88,saint-benin-d-azy,Saint-benin-d'azy
24083,91,sevigny,Sevigny
9182,55,marvelise,Marvelise
25235,92,morval,Morval
31624,107,liverdy-en-brie,Liverdy-en-brie
2446,38,anchamps,Anchamps
17397,76,lacapelle-marival,Lacapelle-marival
463,32,ly-fontaine,Ly-fontaine
21377,85,vilosnes-haraumont,Vilosnes-haraumont
15863,71,saint-claude-de-diray,Saint-claude-de-diray
32400,110,senlis-le-sec,Senlis-le-sec
20608,84,essey-la-cote,Essey-la-cote
7223,51,lucey-21,Lucey
21581,86,faouet-56,Le faouet
10445,57,verneuil-sur-avre,Verneuil-sur-avre
22786,89,walincourt-selvigny,Walincourt-selvigny
22957,89,bambecque,Bambecque
19294,81,gaye,Gaye
11384,60,molieres-cavaillac,Molieres-cavaillac
32136,109,chatillon-sur-thouet,Chatillon-sur-thouet
16809,74,baule-escoublac,La baule-escoublac
2229,37,lafarre-07,Lafarre
18390,80,perron,Le perron
30128,103,bonneval-sur-arc,Bonneval-sur-arc
11696,61,mons-31,Mons
22819,89,hasnon,Hasnon
21978,87,riche-57,Riche
11390,60,garn,Le garn
948,32,mennevret,Mennevret
32858,110,domesmont,Domesmont
35411,119,val-de-mercy,Val-de-mercy
21301,85,beaumont-en-verdunois,Beaumont-en-verdunois
28245,99,ternay-69,Ternay
22567,88,surgy,Surgy
18476,80,mancelliere-sur-vire,La mancelliere-sur-vire
29041,101,thurey,Thurey
21024,85,bovee-sur-barboure,Bovee-sur-barboure
20793,84,maxeville,Maxeville
24136,91,cerisy-belle-etoile,Cerisy-belle-etoile
22006,87,langatte,Langatte
1649,34,estoublon,Estoublon
10188,57,saint-cyr-la-campagne,Saint-cyr-la-campagne
32733,110,francieres-80,Francieres
1392,33,bransat,Bransat
24846,92,bayenghem-les-seninghem,Bayenghem-les-seninghem
36284,5973,cognocoli-monticchi,Cognocoli-monticchi
1618,34,soleilhas,Soleilhas
19323,81,vadenay,Vadenay
18321,79,ferriere-de-flee,La ferriere-de-flee
7956,52,tonquedec,Tonquedec
4148,42,salles-la-source,Salles-la-source
2230,37,plagnal,Le plagnal
8561,54,lempzours,Lempzours
19265,81,saint-quentin-sur-coole,Saint-quentin-sur-coole
16820,74,chapelle-launay,La chapelle-launay
36530,5974,vescovato,Vescovato
23859,90,villers-vermont,Villers-vermont
9159,55,petite-chaux,Petite-chaux
12680,63,berthez,Berthez
24546,92,royon,Royon
24771,92,berles-monchel,Berles-monchel
29201,101,monthelon-71,Monthelon
32598,110,hedauville,Hedauville
34103,115,puyravault-85,Puyravault
36281,5973,argiusta-moriccio,Argiusta-moriccio
4119,42,bessuejouls,Bessuejouls
23043,89,hondschoote,Hondschoote
31009,106,ypreville-biville,Ypreville-biville
16326,72,roanne,Roanne
21278,85,nantillois,Nantillois
18012,78,blavignac,Blavignac
28651,100,amoncourt,Amoncourt
26576,95,montignac-65,Montignac
523,32,herie,La herie
11417,60,lecques,Lecques
1231,32,lucy-le-bocage,Lucy-le-bocage
24910,92,hinges,Hinges
6542,48,aubinges,Aubinges
2064,36,consegudes,Consegudes
18008,78,servieres,Servieres
35490,119,taingy,Taingy
17045,75,boulay-les-barres,Boulay-les-barres
16843,75,montliard,Montliard
2067,36,ascros,Ascros
3744,41,brugairolles,Brugairolles
12338,62,marsolan,Marsolan
35742,121,verrieres-le-buisson,Verrieres-le-buisson
17248,76,soulomes,Soulomes
33633,113,pignans,Pignans
24281,91,rouge-61,La rouge
5661,46,verdille,Verdille
14489,68,izeaux,Izeaux
26595,95,nestier,Nestier
10701,58,saint-cloud-en-dunois,Saint-cloud-en-dunois
7134,51,val-suzon,Val-suzon
21972,87,arriance,Arriance
25113,92,courset,Courset
33156,111,trevien,Trevien
861,32,sains-richaumont,Sains-richaumont
8263,53,chatelus-le-marcheix,Chatelus-le-marcheix
2517,38,neuville-day,Neuville-day
27499,97,hinsingen,Hinsingen
10035,57,epegard,Epegard
7187,51,etaules-21,Etaules
28594,100,motey-besuche,Motey-besuche
26575,95,escala,Escala
20894,85,gussainville,Gussainville
22868,89,eecke,Eecke
7655,52,gommenec-h,Gommenec'h
20304,84,manoncourt-en-vermois,Manoncourt-en-vermois
26023,94,menditte,Menditte
35795,121,forges-les-bains,Forges-les-bains
9047,55,ecurcey,Ecurcey
5328,45,alleuze,Alleuze
27182,97,stutzheim-offenheim,Stutzheim-offenheim
17604,77,cuq-47,Cuq
25969,94,ascarat,Ascarat
29435,101,chapelle-naude,La chapelle-naude
29852,103,mognard,Mognard
28047,98,rombach-le-franc,Rombach-le-franc
765,32,ohis,Ohis
33631,113,seillans,Seillans
11339,60,orsan,Orsan
25917,94,goes,Goes
30988,106,lamberville-76,Lamberville
22510,88,saint-brisson,Saint-brisson
542,32,oulches-la-vallee-foulon,Oulches-la-vallee-foulon
18297,79,saint-martin-du-bois-49,Saint-martin-du-bois
34772,118,dommartin-aux-bois,Dommartin-aux-bois
13775,65,guignen,Guignen
16598,73,saint-privat-d-allier,Saint-privat-d'allier
10654,58,unverre,Unverre
9477,56,sainte-eulalie-en-royans,Sainte-eulalie-en-royans
5177,44,mery-corbon,Mery-corbon
31809,108,buchelay,Buchelay
30604,106,villers-sous-foucarmont,Villers-sous-foucarmont
27743,98,lutter,Lutter
7570,51,champdotre,Champdotre
6460,48,saint-bouize,Saint-bouize
9174,55,laviron,Laviron
36630,5129,la-trinite,Trinite
36068,125,genicourt,Genicourt
13863,66,saulnay,Saulnay
31080,106,vinnemerville,Vinnemerville
25625,93,saint-sulpice-63,Saint-sulpice
25339,92,seninghem,Seninghem
25022,92,libercourt,Libercourt
24752,92,thieuloye,La thieuloye
28152,99,fontaines-saint-martin,Fontaines-saint-martin
6276,47,villedieu-17,La villedieu
19423,81,cauroy-les-hermonville,Cauroy-les-hermonville
35800,121,bois-herpin,Bois-herpin
25062,92,herly-62,Herly
32500,110,sailly-le-sec,Sailly-le-sec
9950,57,saint-thurien-27,Saint-thurien
20577,84,charmes-la-cote,Charmes-la-cote
24493,91,trinite-des-laitiers,La trinite-des-laitiers
21620,86,quiberon,Quiberon
31555,107,provins,Provins
23147,89,bertry,Bertry
14075,67,villaines-les-rochers,Villaines-les-rochers
28788,100,montboillon,Montboillon
13129,64,ceyras,Ceyras
31217,107,sept-sorts,Sept-sorts
